user_id,session_id,self_reported_mood,activity_type,timestamp_start,timestamp_end
joseph,5392,neutral,commute,2025-04-16 23:49:32+00:00,2025-04-17 00:11:52+00:00
joseph,5393,neutral,relax,2025-04-17 00:53:27+00:00,2025-04-17 00:55:29+00:00
joseph,5394,neutral,relax,2025-04-17 01:44:44+00:00,2025-04-17 02:10:14+00:00
joseph,5395,neutral,relax,2025-04-17 03:35:13+00:00,2025-04-17 05:46:14+00:00
joseph,5396,neutral,study,2025-04-17 16:09:12+00:00,2025-04-17 16:39:15+00:00
joseph,5397,neutral,commute,2025-04-17 19:32:00+00:00,2025-04-17 19:32:06+00:00
joseph,5398,neutral,commute,2025-04-17 20:52:29+00:00,2025-04-17 20:52:29+00:00
joseph,5399,neutral,commute,2025-04-17 23:50:56+00:00,2025-04-17 23:57:55+00:00
joseph,5400,neutral,relax,2025-04-18 01:54:39+00:00,2025-04-18 01:57:32+00:00
joseph,5401,neutral,relax,2025-04-18 02:50:41+00:00,2025-04-18 03:47:23+00:00
joseph,5402,neutral,commute,2025-04-18 05:56:45+00:00,2025-04-18 06:43:01+00:00
joseph,5403,neutral,study,2025-04-18 17:14:37+00:00,2025-04-18 17:40:13+00:00
joseph,5404,neutral,commute,2025-04-18 22:51:49+00:00,2025-04-18 22:57:10+00:00
joseph,5405,neutral,commute,2025-04-18 23:51:14+00:00,2025-04-18 23:57:35+00:00
joseph,5406,neutral,relax,2025-04-19 02:34:35+00:00,2025-04-19 02:52:17+00:00
joseph,5407,neutral,relax,2025-04-19 03:31:29+00:00,2025-04-19 03:51:29+00:00
joseph,5408,neutral,commute,2025-04-19 08:14:53+00:00,2025-04-19 08:46:37+00:00
joseph,5409,neutral,commute,2025-04-19 09:48:10+00:00,2025-04-19 10:18:15+00:00
joseph,5410,neutral,study,2025-04-19 15:51:22+00:00,2025-04-19 16:31:49+00:00
joseph,5411,neutral,commute,2025-04-19 20:33:12+00:00,2025-04-19 20:48:55+00:00
joseph,5412,neutral,commute,2025-04-19 22:21:07+00:00,2025-04-19 22:49:51+00:00
joseph,5413,neutral,commute,2025-04-19 23:45:37+00:00,2025-04-20 00:10:13+00:00
joseph,5414,neutral,relax,2025-04-20 02:42:59+00:00,2025-04-20 02:57:08+00:00
joseph,5415,neutral,relax,2025-04-20 03:50:32+00:00,2025-04-20 04:08:08+00:00
joseph,5416,neutral,commute,2025-04-20 09:15:01+00:00,2025-04-20 09:21:27+00:00
joseph,5417,neutral,commute,2025-04-20 20:06:27+00:00,2025-04-20 22:59:23+00:00
joseph,5418,neutral,relax,2025-04-21 02:41:28+00:00,2025-04-21 02:58:36+00:00
joseph,5419,happy,relax,2025-04-21 04:37:34+00:00,2025-04-21 05:18:18+00:00
joseph,5420,neutral,commute,2025-04-21 07:12:49+00:00,2025-04-21 07:12:49+00:00
joseph,5421,neutral,commute,2025-04-21 09:05:51+00:00,2025-04-21 09:34:42+00:00
joseph,5422,neutral,study,2025-04-21 17:04:01+00:00,2025-04-21 17:44:55+00:00
joseph,5423,neutral,commute,2025-04-21 18:35:07+00:00,2025-04-21 18:39:09+00:00
joseph,5424,happy,commute,2025-04-21 20:34:58+00:00,2025-04-21 20:55:02+00:00
joseph,5425,neutral,commute,2025-04-21 22:50:23+00:00,2025-04-21 23:28:07+00:00
joseph,5426,neutral,relax,2025-04-22 00:32:28+00:00,2025-04-22 00:37:24+00:00
joseph,5427,neutral,relax,2025-04-22 01:57:40+00:00,2025-04-22 05:13:03+00:00
joseph,5428,neutral,commute,2025-04-22 07:40:07+00:00,2025-04-22 07:53:55+00:00
joseph,5429,neutral,study,2025-04-22 15:18:34+00:00,2025-04-22 16:33:50+00:00
joseph,5430,neutral,commute,2025-04-22 20:43:31+00:00,2025-04-22 20:52:26+00:00
joseph,5431,neutral,commute,2025-04-22 23:00:07+00:00,2025-04-22 23:21:05+00:00
joseph,5432,neutral,relax,2025-04-23 01:30:08+00:00,2025-04-23 01:37:13+00:00
joseph,5433,neutral,relax,2025-04-23 02:26:26+00:00,2025-04-23 02:29:04+00:00
joseph,5434,neutral,relax,2025-04-23 03:45:02+00:00,2025-04-23 04:11:36+00:00
joseph,5435,neutral,commute,2025-04-23 06:44:03+00:00,2025-04-23 06:45:19+00:00
joseph,5436,neutral,commute,2025-04-23 07:16:21+00:00,2025-04-23 07:16:25+00:00
joseph,5437,neutral,relax,2025-04-24 00:27:42+00:00,2025-04-24 00:27:42+00:00
joseph,5438,neutral,relax,2025-04-24 00:59:29+00:00,2025-04-24 02:30:09+00:00
joseph,5439,neutral,relax,2025-04-24 03:01:40+00:00,2025-04-24 03:21:52+00:00
joseph,5440,neutral,commute,2025-04-24 06:25:16+00:00,2025-04-24 06:27:25+00:00
joseph,5441,neutral,commute,2025-04-24 07:42:25+00:00,2025-04-24 08:26:53+00:00
joseph,5442,neutral,study,2025-04-24 16:14:38+00:00,2025-04-24 16:53:45+00:00
joseph,5443,neutral,commute,2025-04-24 20:55:33+00:00,2025-04-24 20:55:33+00:00
joseph,5444,neutral,commute,2025-04-24 22:38:14+00:00,2025-04-24 22:57:03+00:00
joseph,5445,neutral,relax,2025-04-25 02:17:50+00:00,2025-04-25 03:44:04+00:00
joseph,5446,neutral,relax,2025-04-25 05:38:54+00:00,2025-04-25 05:56:14+00:00
joseph,5447,neutral,study,2025-04-25 16:40:38+00:00,2025-04-25 16:44:07+00:00
joseph,5448,neutral,commute,2025-04-25 17:47:55+00:00,2025-04-25 18:26:41+00:00
joseph,5449,neutral,commute,2025-04-25 19:54:32+00:00,2025-04-25 20:08:15+00:00
joseph,5450,neutral,commute,2025-04-25 22:46:20+00:00,2025-04-25 22:59:19+00:00
joseph,5451,neutral,relax,2025-04-26 01:31:42+00:00,2025-04-26 01:48:21+00:00
joseph,5452,happy,relax,2025-04-26 05:07:35+00:00,2025-04-26 06:12:07+00:00
joseph,5453,neutral,commute,2025-04-26 17:39:04+00:00,2025-04-26 18:13:36+00:00
joseph,5454,neutral,commute,2025-04-26 20:26:51+00:00,2025-04-26 20:50:32+00:00
joseph,5455,neutral,commute,2025-04-26 22:28:04+00:00,2025-04-26 23:03:08+00:00
joseph,5456,neutral,relax,2025-04-27 00:31:14+00:00,2025-04-27 00:52:34+00:00
joseph,5457,neutral,relax,2025-04-27 03:12:15+00:00,2025-04-27 03:12:15+00:00
joseph,5458,neutral,commute,2025-04-27 20:35:59+00:00,2025-04-27 23:41:52+00:00
joseph,5459,neutral,relax,2025-04-28 01:37:02+00:00,2025-04-28 02:03:38+00:00
joseph,5460,happy,relax,2025-04-28 04:57:57+00:00,2025-04-28 05:19:50+00:00
joseph,5461,neutral,commute,2025-04-28 07:47:23+00:00,2025-04-28 08:15:38+00:00
joseph,5462,neutral,study,2025-04-28 17:08:26+00:00,2025-04-28 17:42:06+00:00
joseph,5463,neutral,commute,2025-04-28 18:24:21+00:00,2025-04-28 18:59:53+00:00
joseph,5464,neutral,commute,2025-04-28 20:56:23+00:00,2025-04-28 21:01:48+00:00
joseph,5465,neutral,commute,2025-04-28 21:35:29+00:00,2025-04-28 21:40:04+00:00
joseph,5466,neutral,relax,2025-04-29 02:52:57+00:00,2025-04-29 04:43:17+00:00
joseph,5467,neutral,relax,2025-04-29 05:13:53+00:00,2025-04-29 05:22:13+00:00
joseph,5468,neutral,commute,2025-04-29 08:12:18+00:00,2025-04-29 08:38:30+00:00
joseph,5469,neutral,commute,2025-04-29 09:28:21+00:00,2025-04-29 09:57:43+00:00
joseph,5470,neutral,study,2025-04-29 16:06:43+00:00,2025-04-29 16:38:58+00:00
joseph,5471,neutral,commute,2025-04-29 20:50:37+00:00,2025-04-29 20:56:08+00:00
joseph,5472,neutral,relax,2025-04-29 23:41:05+00:00,2025-04-30 03:34:58+00:00
joseph,5473,sad,commute,2025-04-30 08:11:57+00:00,2025-04-30 08:55:33+00:00
joseph,5474,neutral,study,2025-04-30 16:12:16+00:00,2025-04-30 18:41:17+00:00
joseph,5475,hype,workout,2025-04-30 22:53:04+00:00,2025-05-01 00:28:17+00:00
joseph,5476,happy,relax,2025-05-01 02:39:09+00:00,2025-05-01 02:42:41+00:00
joseph,5477,neutral,commute,2025-05-01 07:43:20+00:00,2025-05-01 08:38:03+00:00
joseph,5478,neutral,study,2025-05-01 16:04:41+00:00,2025-05-01 16:31:04+00:00
joseph,5479,neutral,study,2025-05-01 17:17:33+00:00,2025-05-01 17:30:17+00:00
joseph,5480,neutral,commute,2025-05-01 20:48:21+00:00,2025-05-01 20:48:21+00:00
joseph,5481,neutral,commute,2025-05-01 23:09:52+00:00,2025-05-01 23:50:03+00:00
joseph,5482,neutral,relax,2025-05-02 02:26:59+00:00,2025-05-02 06:14:03+00:00
joseph,5483,sad,commute,2025-05-02 08:55:49+00:00,2025-05-02 09:55:35+00:00
joseph,5484,neutral,study,2025-05-02 16:28:52+00:00,2025-05-02 16:55:06+00:00
joseph,5485,neutral,commute,2025-05-02 18:48:54+00:00,2025-05-02 18:51:14+00:00
joseph,5486,neutral,commute,2025-05-02 21:07:42+00:00,2025-05-02 22:22:34+00:00
joseph,5487,sad,commute,2025-05-03 11:19:52+00:00,2025-05-03 12:17:20+00:00
joseph,5488,neutral,commute,2025-05-03 19:41:59+00:00,2025-05-03 19:41:59+00:00
joseph,5489,neutral,commute,2025-05-03 21:27:22+00:00,2025-05-03 21:27:22+00:00
joseph,5490,sad,relax,2025-05-04 01:19:18+00:00,2025-05-04 01:19:18+00:00
joseph,5491,sad,relax,2025-05-04 04:59:10+00:00,2025-05-04 05:10:13+00:00
joseph,5492,neutral,commute,2025-05-04 06:52:08+00:00,2025-05-04 07:52:22+00:00
joseph,5493,neutral,commute,2025-05-04 20:43:06+00:00,2025-05-04 21:16:20+00:00
joseph,5494,neutral,relax,2025-05-05 01:16:08+00:00,2025-05-05 01:36:04+00:00
joseph,5495,neutral,relax,2025-05-05 03:07:34+00:00,2025-05-05 03:16:25+00:00
joseph,5496,neutral,relax,2025-05-05 04:28:43+00:00,2025-05-05 04:39:46+00:00
joseph,5497,neutral,study,2025-05-05 16:51:26+00:00,2025-05-05 17:26:02+00:00
joseph,5498,neutral,commute,2025-05-05 18:00:24+00:00,2025-05-05 18:59:25+00:00
joseph,5499,neutral,commute,2025-05-05 19:57:08+00:00,2025-05-05 19:57:08+00:00
joseph,5500,neutral,commute,2025-05-05 20:45:02+00:00,2025-05-05 20:51:09+00:00
joseph,5501,neutral,relax,2025-05-05 23:53:02+00:00,2025-05-06 03:17:41+00:00
joseph,5502,hype,workout,2025-05-06 08:06:15+00:00,2025-05-06 08:51:43+00:00
joseph,5503,neutral,study,2025-05-06 16:01:43+00:00,2025-05-06 16:40:12+00:00
joseph,5504,neutral,commute,2025-05-06 19:33:37+00:00,2025-05-06 19:38:21+00:00
joseph,5505,happy,relax,2025-05-07 00:25:13+00:00,2025-05-07 03:17:12+00:00
joseph,5506,neutral,relax,2025-05-07 04:22:18+00:00,2025-05-07 05:16:36+00:00
joseph,5507,neutral,commute,2025-05-07 07:38:41+00:00,2025-05-07 08:08:50+00:00
joseph,5508,neutral,commute,2025-05-07 09:16:25+00:00,2025-05-07 10:04:20+00:00
joseph,5509,neutral,commute,2025-05-07 17:53:05+00:00,2025-05-07 18:25:29+00:00
joseph,5510,neutral,commute,2025-05-07 19:24:41+00:00,2025-05-07 19:43:45+00:00
joseph,5511,neutral,commute,2025-05-07 22:16:07+00:00,2025-05-07 23:12:10+00:00
joseph,5512,happy,relax,2025-05-08 00:33:47+00:00,2025-05-08 03:39:22+00:00
joseph,5513,neutral,study,2025-05-08 16:42:37+00:00,2025-05-08 17:16:39+00:00
joseph,5514,neutral,commute,2025-05-08 18:21:26+00:00,2025-05-08 19:26:39+00:00
joseph,5515,hype,workout,2025-05-08 20:58:27+00:00,2025-05-08 21:00:26+00:00
joseph,5516,neutral,commute,2025-05-08 23:00:29+00:00,2025-05-08 23:08:50+00:00
joseph,5517,neutral,commute,2025-05-08 23:51:32+00:00,2025-05-08 23:55:42+00:00
joseph,5518,happy,relax,2025-05-09 02:11:51+00:00,2025-05-09 04:10:03+00:00
joseph,5519,neutral,commute,2025-05-09 22:24:04+00:00,2025-05-10 00:17:21+00:00
joseph,5520,hype,workout,2025-05-10 04:10:06+00:00,2025-05-10 04:57:04+00:00
joseph,5521,happy,commute,2025-05-10 08:29:11+00:00,2025-05-10 09:41:28+00:00
joseph,5522,neutral,commute,2025-05-10 10:22:10+00:00,2025-05-10 11:07:33+00:00
joseph,5523,neutral,study,2025-05-10 15:34:09+00:00,2025-05-10 15:43:54+00:00
joseph,5524,neutral,commute,2025-05-10 22:58:06+00:00,2025-05-11 00:48:25+00:00
joseph,5525,neutral,commute,2025-05-11 19:27:48+00:00,2025-05-11 19:27:48+00:00
joseph,5526,neutral,commute,2025-05-12 05:44:05+00:00,2025-05-12 06:25:03+00:00
joseph,5527,neutral,study,2025-05-12 16:38:27+00:00,2025-05-12 18:20:52+00:00
joseph,5528,neutral,commute,2025-05-12 20:49:20+00:00,2025-05-12 20:52:46+00:00
joseph,5529,neutral,commute,2025-05-12 22:15:39+00:00,2025-05-12 22:50:31+00:00
joseph,5530,happy,relax,2025-05-13 00:00:39+00:00,2025-05-13 02:22:13+00:00
joseph,5531,neutral,commute,2025-05-13 07:07:52+00:00,2025-05-13 08:23:56+00:00
joseph,5532,neutral,study,2025-05-13 16:24:40+00:00,2025-05-13 16:53:52+00:00
joseph,5533,neutral,commute,2025-05-13 20:49:36+00:00,2025-05-13 21:00:54+00:00
joseph,5534,neutral,commute,2025-05-13 22:47:54+00:00,2025-05-13 23:06:50+00:00
joseph,5535,neutral,relax,2025-05-14 01:20:45+00:00,2025-05-14 01:35:21+00:00
joseph,5536,neutral,relax,2025-05-14 02:28:36+00:00,2025-05-14 03:12:18+00:00
joseph,5537,neutral,commute,2025-05-14 06:25:10+00:00,2025-05-14 06:51:01+00:00
joseph,5538,neutral,commute,2025-05-14 08:17:48+00:00,2025-05-14 08:32:25+00:00
joseph,5539,neutral,commute,2025-05-14 19:27:35+00:00,2025-05-14 19:51:51+00:00
joseph,5540,happy,commute,2025-05-14 22:06:35+00:00,2025-05-15 00:31:28+00:00
joseph,5541,neutral,relax,2025-05-15 01:29:14+00:00,2025-05-15 01:42:57+00:00
joseph,5542,neutral,relax,2025-05-15 02:39:33+00:00,2025-05-15 02:39:33+00:00
joseph,5543,neutral,commute,2025-05-15 11:34:53+00:00,2025-05-15 11:34:53+00:00
joseph,5544,happy,study,2025-05-15 16:21:55+00:00,2025-05-15 16:50:21+00:00
joseph,5545,neutral,study,2025-05-15 17:50:36+00:00,2025-05-15 18:09:50+00:00
joseph,5546,neutral,commute,2025-05-15 19:23:27+00:00,2025-05-15 19:28:04+00:00
joseph,5547,neutral,commute,2025-05-15 20:44:38+00:00,2025-05-15 20:51:41+00:00
joseph,5548,neutral,commute,2025-05-15 23:58:00+00:00,2025-05-16 00:00:37+00:00
joseph,5549,neutral,relax,2025-05-16 02:01:59+00:00,2025-05-16 02:45:03+00:00
joseph,5550,happy,relax,2025-05-16 04:28:32+00:00,2025-05-16 05:58:57+00:00
joseph,5551,neutral,commute,2025-05-16 16:39:38+00:00,2025-05-16 19:09:10+00:00
joseph,5552,neutral,commute,2025-05-16 20:55:49+00:00,2025-05-16 21:12:45+00:00
joseph,5553,neutral,commute,2025-05-16 22:17:18+00:00,2025-05-16 22:45:07+00:00
joseph,5554,neutral,relax,2025-05-17 00:19:29+00:00,2025-05-17 00:48:14+00:00
joseph,5555,neutral,relax,2025-05-17 03:17:46+00:00,2025-05-17 04:30:11+00:00
joseph,5556,neutral,commute,2025-05-17 22:53:16+00:00,2025-05-18 01:30:15+00:00
joseph,5557,neutral,relax,2025-05-18 04:31:02+00:00,2025-05-18 04:39:38+00:00
joseph,5558,neutral,study,2025-05-18 16:46:57+00:00,2025-05-18 16:47:26+00:00
joseph,5559,neutral,commute,2025-05-18 18:07:34+00:00,2025-05-18 21:45:05+00:00
joseph,5560,neutral,commute,2025-05-18 23:42:54+00:00,2025-05-18 23:43:19+00:00
joseph,5561,neutral,relax,2025-05-19 05:38:05+00:00,2025-05-19 05:38:05+00:00
joseph,5562,neutral,commute,2025-05-19 16:43:58+00:00,2025-05-19 19:40:46+00:00
joseph,5563,neutral,commute,2025-05-19 20:50:52+00:00,2025-05-19 22:57:30+00:00
joseph,5564,neutral,relax,2025-05-19 23:55:29+00:00,2025-05-20 00:14:24+00:00
joseph,5565,neutral,relax,2025-05-20 03:14:20+00:00,2025-05-20 03:40:31+00:00
joseph,5566,neutral,study,2025-05-20 16:35:35+00:00,2025-05-20 17:12:44+00:00
joseph,5567,neutral,commute,2025-05-20 19:29:00+00:00,2025-05-20 19:29:02+00:00
joseph,5568,neutral,commute,2025-05-20 20:49:26+00:00,2025-05-20 20:53:15+00:00
joseph,5569,neutral,commute,2025-05-20 22:41:17+00:00,2025-05-20 22:41:17+00:00
joseph,5570,neutral,relax,2025-05-21 03:09:06+00:00,2025-05-21 06:00:41+00:00
joseph,5571,neutral,commute,2025-05-21 17:49:37+00:00,2025-05-21 18:58:33+00:00
joseph,5572,neutral,commute,2025-05-21 19:56:18+00:00,2025-05-21 19:56:18+00:00
joseph,5573,neutral,commute,2025-05-21 21:03:56+00:00,2025-05-21 21:10:35+00:00
joseph,5574,happy,commute,2025-05-21 23:07:41+00:00,2025-05-21 23:37:07+00:00
joseph,5575,neutral,relax,2025-05-22 00:28:22+00:00,2025-05-22 02:56:14+00:00
joseph,5576,neutral,relax,2025-05-22 04:46:21+00:00,2025-05-22 04:55:23+00:00
joseph,5577,neutral,commute,2025-05-22 18:57:29+00:00,2025-05-22 19:22:07+00:00
joseph,5578,neutral,commute,2025-05-22 20:53:11+00:00,2025-05-22 21:13:10+00:00
joseph,5579,neutral,commute,2025-05-22 23:41:26+00:00,2025-05-22 23:46:26+00:00
joseph,5580,neutral,relax,2025-05-23 02:05:30+00:00,2025-05-23 05:05:29+00:00
joseph,5581,neutral,commute,2025-05-23 17:20:38+00:00,2025-05-23 18:37:01+00:00
joseph,5582,neutral,commute,2025-05-23 19:29:11+00:00,2025-05-23 19:29:11+00:00
joseph,5583,neutral,commute,2025-05-23 20:16:57+00:00,2025-05-23 21:03:29+00:00
joseph,5584,neutral,relax,2025-05-24 00:18:11+00:00,2025-05-24 01:07:11+00:00
joseph,5585,neutral,relax,2025-05-24 01:45:59+00:00,2025-05-24 01:54:21+00:00
joseph,5586,neutral,relax,2025-05-24 03:06:03+00:00,2025-05-24 03:06:03+00:00
joseph,5587,neutral,relax,2025-05-24 03:46:08+00:00,2025-05-24 04:36:56+00:00
joseph,5588,neutral,relax,2025-05-24 05:29:26+00:00,2025-05-24 06:05:32+00:00
joseph,5589,neutral,commute,2025-05-24 06:44:26+00:00,2025-05-24 07:00:23+00:00
joseph,5590,neutral,commute,2025-05-24 18:20:29+00:00,2025-05-24 18:34:50+00:00
joseph,5591,neutral,relax,2025-05-25 00:07:55+00:00,2025-05-25 00:11:00+00:00
joseph,5592,neutral,relax,2025-05-25 02:17:58+00:00,2025-05-25 02:43:00+00:00
joseph,5593,neutral,commute,2025-05-25 19:01:55+00:00,2025-05-25 20:14:05+00:00
joseph,5594,neutral,commute,2025-05-26 19:01:21+00:00,2025-05-26 19:43:54+00:00
joseph,5595,neutral,commute,2025-05-26 21:38:52+00:00,2025-05-26 22:08:24+00:00
joseph,5596,neutral,relax,2025-05-26 23:51:10+00:00,2025-05-27 00:16:40+00:00
joseph,5597,neutral,relax,2025-05-27 01:37:53+00:00,2025-05-27 03:54:14+00:00
joseph,5598,neutral,study,2025-05-27 15:27:21+00:00,2025-05-27 15:27:21+00:00
joseph,5599,neutral,study,2025-05-27 16:19:44+00:00,2025-05-27 16:50:50+00:00
joseph,5600,neutral,study,2025-05-27 17:51:01+00:00,2025-05-27 18:02:47+00:00
joseph,5601,neutral,commute,2025-05-27 20:50:52+00:00,2025-05-27 20:54:08+00:00
joseph,5602,neutral,relax,2025-05-28 00:25:29+00:00,2025-05-28 03:06:09+00:00
joseph,5603,neutral,study,2025-05-28 15:40:26+00:00,2025-05-28 15:40:26+00:00
joseph,5604,neutral,commute,2025-05-28 18:28:19+00:00,2025-05-28 18:53:38+00:00
joseph,5605,neutral,commute,2025-05-28 19:49:44+00:00,2025-05-28 19:52:49+00:00
joseph,5606,neutral,commute,2025-05-28 20:27:00+00:00,2025-05-28 20:27:05+00:00
joseph,5607,neutral,relax,2025-05-29 02:31:39+00:00,2025-05-29 05:29:18+00:00
joseph,5608,neutral,study,2025-05-29 15:36:20+00:00,2025-05-29 16:08:28+00:00
joseph,5609,neutral,commute,2025-05-29 18:02:41+00:00,2025-05-29 18:20:46+00:00
joseph,5610,neutral,commute,2025-05-29 19:30:31+00:00,2025-05-29 19:33:50+00:00
joseph,5611,neutral,commute,2025-05-29 20:54:53+00:00,2025-05-29 20:56:22+00:00
joseph,5612,neutral,relax,2025-05-30 00:28:11+00:00,2025-05-30 03:39:58+00:00
joseph,5613,neutral,study,2025-05-30 16:13:30+00:00,2025-05-30 17:05:54+00:00
joseph,5614,neutral,commute,2025-05-30 20:05:44+00:00,2025-05-30 23:40:31+00:00
joseph,5615,neutral,relax,2025-05-31 02:34:05+00:00,2025-05-31 02:34:05+00:00
joseph,5616,neutral,relax,2025-05-31 05:46:26+00:00,2025-05-31 05:53:43+00:00
joseph,5617,neutral,commute,2025-05-31 06:50:33+00:00,2025-05-31 07:53:32+00:00
joseph,5618,neutral,study,2025-05-31 15:21:24+00:00,2025-05-31 15:21:24+00:00
joseph,5619,neutral,commute,2025-05-31 20:14:59+00:00,2025-05-31 21:46:48+00:00
joseph,5620,neutral,commute,2025-05-31 22:29:35+00:00,2025-05-31 22:39:29+00:00
joseph,5621,neutral,relax,2025-06-01 01:38:26+00:00,2025-06-01 01:53:24+00:00
joseph,5622,neutral,commute,2025-06-01 19:39:07+00:00,2025-06-01 19:39:07+00:00
joseph,5623,neutral,commute,2025-06-01 22:07:25+00:00,2025-06-01 22:18:22+00:00
joseph,5624,neutral,relax,2025-06-02 00:54:06+00:00,2025-06-02 01:26:17+00:00
joseph,5625,neutral,relax,2025-06-02 03:24:25+00:00,2025-06-02 04:19:40+00:00
joseph,5626,neutral,relax,2025-06-02 05:40:16+00:00,2025-06-02 05:40:16+00:00
joseph,5627,happy,study,2025-06-02 16:52:46+00:00,2025-06-02 17:05:57+00:00
joseph,5628,neutral,study,2025-06-02 17:38:56+00:00,2025-06-02 17:53:20+00:00
joseph,5629,neutral,commute,2025-06-02 20:49:47+00:00,2025-06-02 20:53:14+00:00
joseph,5630,neutral,commute,2025-06-02 21:43:47+00:00,2025-06-02 21:56:39+00:00
joseph,5631,neutral,commute,2025-06-02 22:51:46+00:00,2025-06-02 23:08:03+00:00
joseph,5632,neutral,relax,2025-06-03 01:41:17+00:00,2025-06-03 01:45:21+00:00
joseph,5633,neutral,relax,2025-06-03 02:53:14+00:00,2025-06-03 06:45:40+00:00
joseph,5634,neutral,study,2025-06-03 16:12:44+00:00,2025-06-03 16:44:57+00:00
joseph,5635,neutral,commute,2025-06-03 20:48:38+00:00,2025-06-03 20:55:31+00:00
joseph,5636,neutral,relax,2025-06-04 01:30:26+00:00,2025-06-04 01:58:11+00:00
joseph,5637,neutral,relax,2025-06-04 03:30:03+00:00,2025-06-04 03:40:27+00:00
joseph,5638,neutral,relax,2025-06-04 04:26:04+00:00,2025-06-04 04:26:04+00:00
joseph,5639,neutral,study,2025-06-04 16:24:46+00:00,2025-06-04 17:02:59+00:00
joseph,5640,neutral,commute,2025-06-04 19:01:43+00:00,2025-06-04 19:01:43+00:00
joseph,5641,neutral,relax,2025-06-05 03:14:06+00:00,2025-06-05 03:42:23+00:00
joseph,5642,neutral,relax,2025-06-05 04:44:55+00:00,2025-06-05 05:51:35+00:00
joseph,5643,neutral,commute,2025-06-05 06:25:33+00:00,2025-06-05 06:34:25+00:00
joseph,5644,neutral,study,2025-06-05 14:41:00+00:00,2025-06-05 15:17:25+00:00
joseph,5645,neutral,study,2025-06-05 16:18:45+00:00,2025-06-05 16:21:54+00:00
joseph,5646,neutral,study,2025-06-05 17:39:21+00:00,2025-06-05 17:54:44+00:00
joseph,5647,neutral,commute,2025-06-05 21:01:29+00:00,2025-06-05 21:04:52+00:00
joseph,5648,neutral,commute,2025-06-05 23:24:34+00:00,2025-06-06 01:09:14+00:00
joseph,5649,neutral,relax,2025-06-06 05:34:02+00:00,2025-06-06 05:34:02+00:00
joseph,5650,neutral,study,2025-06-06 16:36:35+00:00,2025-06-06 17:14:16+00:00
joseph,5651,neutral,commute,2025-06-06 18:30:42+00:00,2025-06-06 19:06:34+00:00
joseph,5652,neutral,relax,2025-06-06 23:54:21+00:00,2025-06-07 04:03:32+00:00
joseph,5653,neutral,commute,2025-06-07 20:29:47+00:00,2025-06-07 20:29:47+00:00
joseph,5654,neutral,commute,2025-06-07 22:17:19+00:00,2025-06-08 00:47:28+00:00
joseph,5655,neutral,relax,2025-06-08 01:30:00+00:00,2025-06-08 01:30:01+00:00
joseph,5656,hype,workout,2025-06-08 06:40:06+00:00,2025-06-08 06:43:55+00:00
joseph,5657,neutral,commute,2025-06-08 08:13:31+00:00,2025-06-08 08:18:13+00:00
joseph,5658,neutral,commute,2025-06-08 21:10:14+00:00,2025-06-08 21:23:07+00:00
joseph,5659,hype,workout,2025-06-09 02:53:37+00:00,2025-06-09 04:16:40+00:00
joseph,5660,hype,workout,2025-06-09 13:27:41+00:00,2025-06-09 13:27:41+00:00
joseph,5661,neutral,study,2025-06-09 16:18:31+00:00,2025-06-09 16:46:44+00:00
joseph,5662,neutral,study,2025-06-09 17:23:02+00:00,2025-06-09 17:28:42+00:00
joseph,5663,neutral,commute,2025-06-09 19:19:26+00:00,2025-06-09 19:23:59+00:00
joseph,5664,neutral,commute,2025-06-09 20:28:42+00:00,2025-06-09 20:28:42+00:00
joseph,5665,hype,workout,2025-06-09 22:28:34+00:00,2025-06-10 01:44:08+00:00
joseph,5666,neutral,relax,2025-06-10 02:38:02+00:00,2025-06-10 02:59:40+00:00
joseph,5667,neutral,study,2025-06-10 16:46:39+00:00,2025-06-10 18:30:52+00:00
joseph,5668,neutral,commute,2025-06-10 19:45:53+00:00,2025-06-10 20:13:04+00:00
joseph,5669,neutral,commute,2025-06-10 21:11:11+00:00,2025-06-10 21:14:47+00:00
joseph,5670,neutral,relax,2025-06-11 02:12:52+00:00,2025-06-11 02:20:22+00:00
joseph,5671,hype,workout,2025-06-11 03:00:33+00:00,2025-06-11 05:00:47+00:00
joseph,5672,neutral,commute,2025-06-11 19:42:11+00:00,2025-06-11 20:11:19+00:00
joseph,5673,neutral,relax,2025-06-12 01:51:39+00:00,2025-06-12 02:21:52+00:00
joseph,5674,neutral,relax,2025-06-12 03:17:29+00:00,2025-06-12 03:17:29+00:00
joseph,5675,neutral,relax,2025-06-12 04:16:49+00:00,2025-06-12 04:45:22+00:00
joseph,5676,neutral,commute,2025-06-12 06:01:27+00:00,2025-06-12 06:24:00+00:00
joseph,5677,neutral,study,2025-06-12 15:11:40+00:00,2025-06-12 15:44:28+00:00
joseph,5678,neutral,commute,2025-06-12 18:50:02+00:00,2025-06-12 19:17:16+00:00
joseph,5679,neutral,commute,2025-06-12 23:30:47+00:00,2025-06-13 01:14:50+00:00
joseph,5680,neutral,relax,2025-06-13 02:06:32+00:00,2025-06-13 02:44:00+00:00
joseph,5681,neutral,relax,2025-06-13 03:46:41+00:00,2025-06-13 04:25:02+00:00
joseph,5682,neutral,study,2025-06-13 17:48:56+00:00,2025-06-13 17:56:07+00:00
joseph,5683,neutral,relax,2025-06-14 00:03:06+00:00,2025-06-14 00:18:02+00:00
